Date,Horizon,HorizonIndex,Base,Modified,BaseFit,ModifiedFit,BaseCoefA,BaseCoefB,BaseCoefC,ModifiedCoefA,ModifiedCoefB,ModifiedCoefC,SourceED2,SourceValue,UpdatedAt
2001-05-15,FF2,-1,7.727272727,7.727272727,,,,,,,,,-0.1375,-0.09,
2001-05-15,ED2,0,12.5,12.5,13.05194805,12.50027624,-0.04058441564,-0.4301948051,13.05194805,-0.3095653248,1.347821194,12.50027624,-0.1375,-0.1375,2026-05-25T14:35:49+00:00
2001-05-15,ED3,1,11.81818182,13.28608693,12.58116883,13.53853211,-0.04058441564,-0.4301948051,13.05194805,-0.3095653248,1.347821194,12.50027624,-0.1375,-0.13,2026-05-25T14:35:49+00:00
2001-05-15,ED4,2,14.31818182,14.31818182,12.02922078,13.95765733,-0.04058441564,-0.4301948051,13.05194805,-0.3095653248,1.347821194,12.50027624,-0.1375,-0.1575,2026-05-25T14:35:49+00:00
2001-05-15,ED5,3,14.09090909,14.09090909,11.3961039,13.7576519,-0.04058441564,-0.4301948051,13.05194805,-0.3095653248,1.347821194,12.50027624,-0.1375,-0.155,2026-05-25T14:35:49+00:00
2001-05-15,ED6,4,4.772727273,12.30419273,10.68181818,12.93851582,-0.04058441564,-0.4301948051,13.05194805,-0.3095653248,1.347821194,12.50027624,-0.1375,-0.0525,2026-05-25T14:35:49+00:00
2001-05-15,ED7,5,11.59090909,11.59090909,9.886363636,11.50024909,-0.04058441564,-0.4301948051,13.05194805,-0.3095653248,1.347821194,12.50027624,-0.1375,-0.1275,2026-05-25T14:35:49+00:00
2001-05-15,ED8,6,9.545454545,9.545454545,9.009740259,9.442851712,-0.04058441564,-0.4301948051,13.05194805,-0.3095653248,1.347821194,12.50027624,-0.1375,-0.105,2026-05-25T14:35:49+00:00
2001-06-27,FF2,-1,16.66666667,16.66666667,,,,,,,,,0.075,0.105,
2001-06-27,ED2,0,12.5,12.5,13.70039683,12.8282158,0.1984126984,-2.589285714,13.70039683,0.1003028702,-1.668622801,12.8282158,0.075,0.075,2026-05-25T14:35:58+00:00
2001-06-27,ED3,1,12.5,11.63953341,11.30952381,11.25989587,0.1984126984,-2.589285714,13.70039683,0.1003028702,-1.668622801,12.8282158,0.075,0.075,2026-05-25T14:35:58+00:00
2001-06-27,ED4,2,10,10,9.315476191,9.892181679,0.1984126984,-2.589285714,13.70039683,0.1003028702,-1.668622801,12.8282158,0.075,0.06,2026-05-25T14:35:58+00:00
2001-06-27,ED5,3,9.166666667,9.166666667,7.718253968,8.725073229,0.1984126984,-2.589285714,13.70039683,0.1003028702,-1.668622801,12.8282158,0.075,0.055,2026-05-25T14:35:58+00:00
2001-06-27,ED6,4,4.166666667,6.913741857,6.517857143,7.75857052,0.1984126984,-2.589285714,13.70039683,0.1003028702,-1.668622801,12.8282158,0.075,0.025,2026-05-25T14:35:58+00:00
2001-06-27,ED7,5,4.583333333,6.997384369,5.714285714,6.992673551,0.1984126984,-2.589285714,13.70039683,0.1003028702,-1.668622801,12.8282158,0.075,0.0275,2026-05-25T14:35:58+00:00
2001-06-27,ED8,6,6.666666667,6.666666667,5.307539683,6.427382323,0.1984126984,-2.589285714,13.70039683,0.1003028702,-1.668622801,12.8282158,0.075,0.04,2026-05-25T14:35:58+00:00
2001-08-21,FF2,-1,-1.736111111,-1.736111111,,,,,,,,,-0.09,0.015,
2001-08-21,ED2,0,12.5,12.5,12.23544974,12.50333242,-0.4050925926,1.512896826,12.23544974,-0.5239668993,2.125016406,12.50333242,-0.09,-0.09,2026-05-25T14:36:06+00:00
2001-08-21,ED3,1,12.5,13.91576764,13.34325397,14.10438193,-0.4050925926,1.512896826,12.23544974,-0.5239668993,2.125016406,12.50333242,-0.09,-0.09,2026-05-25T14:36:06+00:00
2001-08-21,ED4,2,15.27777778,15.27777778,13.64087302,14.65749764,-0.4050925926,1.512896826,12.23544974,-0.5239668993,2.125016406,12.50333242,-0.09,-0.11,2026-05-25T14:36:06+00:00
2001-08-21,ED5,3,11.11111111,13.60747155,13.12830688,14.16267955,-0.4050925926,1.512896826,12.23544974,-0.5239668993,2.125016406,12.50333242,-0.09,-0.08,2026-05-25T14:36:06+00:00
2001-08-21,ED6,4,12.5,12.5,11.80555556,12.61992766,-0.4050925926,1.512896826,12.23544974,-0.5239668993,2.125016406,12.50333242,-0.09,-0.09,2026-05-25T14:36:06+00:00
2001-08-21,ED7,5,10.41666667,10.41666667,9.672619049,10.02924197,-0.4050925926,1.512896826,12.23544974,-0.5239668993,2.125016406,12.50333242,-0.09,-0.075,2026-05-25T14:36:06+00:00
2001-08-21,ED8,6,6.25,6.25,6.729497355,6.390622482,-0.4050925926,1.512896826,12.23544974,-0.5239668993,2.125016406,12.50333242,-0.09,-0.045,2026-05-25T14:36:06+00:00
2001-09-17,FF2,-1,,,,,,,,,,,-0.035,-0.0875,
2001-09-17,ED2,0,12.5,12.5,14.77040816,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.035,-0.035,
2001-09-17,ED3,1,17.85714286,17.85714286,12.16836735,12.16836735,-0.3826530614,-2.219387755,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.035,-0.05,
2001-09-17,ED4,2,5.357142857,5.357142857,8.801020409,8.801020409,-0.3826530614,-2.219387755,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.035,-0.015,
2001-09-17,ED5,3,3.571428571,3.571428571,4.668367347,4.668367347,-0.3826530614,-2.219387755,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.035,-0.01,
2001-09-17,ED6,4,0.8928571429,0.8928571429,-0.2295918372,-0.2295918372,-0.3826530614,-2.219387755,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.035,-0.0025,
2001-09-17,ED7,5,,,,,-0.3826530614,-2.219387755,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.035,,
2001-09-17,ED8,6,,,,,-0.3826530614,-2.219387755,14.77040816,-0.3826530614,-2.219387755,14.77040816,-0.035,,
2001-10-02,FF2,-1,8.035714286,8.035714286,,,,,,,,,-0.07,-0.045,
2001-10-02,ED2,0,12.5,12.5,12.59566327,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07,-0.07,
2001-10-02,ED3,1,11.16071429,11.16071429,11.12882653,11.12882653,-0.07971938763,-1.387117348,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07,-0.0625,
2001-10-02,ED4,2,10.26785714,10.26785714,9.50255102,9.50255102,-0.07971938763,-1.387117348,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07,-0.0575,
2001-10-02,ED5,3,6.696428571,6.696428571,7.716836734,7.716836734,-0.07971938763,-1.387117348,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07,-0.0375,
2001-10-02,ED6,4,5.357142857,5.357142857,5.771683673,5.771683673,-0.07971938763,-1.387117348,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07,-0.03,
2001-10-02,ED7,5,4.910714286,4.910714286,3.667091837,3.667091837,-0.07971938763,-1.387117348,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07,-0.0275,
2001-10-02,ED8,6,0.8928571429,0.8928571429,1.403061225,1.403061225,-0.07971938763,-1.387117348,12.59566327,-0.07971938763,-1.387117348,12.59566327,-0.07,-0.005,
2001-11-06,FF2,-1,11.06557377,11.06557377,,,,,,,,,-0.1525,-0.13,
2001-11-06,ED2,0,12.5,12.5,12.91471507,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.1525,-0.1525,
2001-11-06,ED3,1,13.31967213,13.31967213,12.86592506,12.86592506,-0.07074551131,0.02195550393,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.1525,-0.1625,
2001-11-06,ED4,2,13.52459016,13.52459016,12.67564403,12.67564403,-0.07074551131,0.02195550393,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.1525,-0.165,
2001-11-06,ED5,3,11.47540984,11.47540984,12.34387198,12.34387198,-0.07074551131,0.02195550393,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.1525,-0.14,
2001-11-06,ED6,4,11.06557377,11.06557377,11.8706089,11.8706089,-0.07074551131,0.02195550393,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.1525,-0.135,
2001-11-06,ED7,5,12.29508197,12.29508197,11.2558548,11.2558548,-0.07074551131,0.02195550393,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.1525,-0.15,
2001-11-06,ED8,6,10.24590164,10.24590164,10.49960968,10.49960968,-0.07074551131,0.02195550393,12.91471507,-0.07074551131,0.02195550393,12.91471507,-0.1525,-0.125,
2001-12-11,FF2,-1,-0,-0,,,,,,,,,-0.06,0.01,
2001-12-11,ED2,0,12.5,12.5,14.08730159,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.06,-0.06,
2001-12-11,ED3,1,19.79166667,19.79166667,17.26190476,17.26190476,-0.4712301587,3.645833333,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.06,-0.095,
2001-12-11,ED4,2,19.79166667,19.79166667,19.49404762,19.49404762,-0.4712301587,3.645833333,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.06,-0.095,
2001-12-11,ED5,3,19.79166667,19.79166667,20.78373016,20.78373016,-0.4712301587,3.645833333,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.06,-0.095,
2001-12-11,ED6,4,20.83333333,20.83333333,21.13095238,21.13095238,-0.4712301587,3.645833333,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.06,-0.1,
2001-12-11,ED7,5,19.79166667,19.79166667,20.53571429,20.53571429,-0.4712301587,3.645833333,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.06,-0.095,
2001-12-11,ED8,6,19.79166667,19.79166667,18.99801588,18.99801588,-0.4712301587,3.645833333,14.08730159,-0.4712301587,3.645833333,14.08730159,-0.06,-0.095,
2002-01-30,FF2,-1,10.9375,10.9375,,,,,,,,,0.02,0.02,
2002-01-30,ED2,0,12.5,12.5,16.33184524,13.38225877,0.1302083333,-2.957589286,16.33184524,-0.04228922199,-1.05011875,13.38225877,0.02,0.02,2026-05-25T14:38:22+00:00
2002-01-30,ED3,1,17.1875,13.33789019,13.50446429,12.2898508,0.1302083333,-2.957589286,16.33184524,-0.04228922199,-1.05011875,13.38225877,0.02,0.0275,2026-05-25T14:38:22+00:00
2002-01-30,ED4,2,15.625,11.74902383,10.9375,11.11286439,0.1302083333,-2.957589286,16.33184524,-0.04228922199,-1.05011875,13.38225877,0.02,0.025,2026-05-25T14:38:22+00:00
2002-01-30,ED5,3,7.8125,9.786306887,8.630952381,9.851299525,0.1302083333,-2.957589286,16.33184524,-0.04228922199,-1.05011875,13.38225877,0.02,0.0125,2026-05-25T14:38:22+00:00
2002-01-30,ED6,4,1.5625,7.636665203,6.584821429,8.505156221,0.1302083333,-2.957589286,16.33184524,-0.04228922199,-1.05011875,13.38225877,0.02,0.0025,2026-05-25T14:38:22+00:00
2002-01-30,ED7,5,3.125,6.51511235,4.799107143,7.074434472,0.1302083333,-2.957589286,16.33184524,-0.04228922199,-1.05011875,13.38225877,0.02,0.005,2026-05-25T14:38:22+00:00
2002-01-30,ED8,6,6.25,6.25,3.273809524,5.55913428,0.1302083333,-2.957589286,16.33184524,-0.04228922199,-1.05011875,13.38225877,0.02,0.01,2026-05-25T14:38:22+00:00
2002-03-19,FF2,-1,3.333333333,3.333333333,,,,,,,,,-0.075,-0.02,
2002-03-19,ED2,0,12.5,12.5,12.80753968,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.075,-0.075,
2002-03-19,ED3,1,13.33333333,13.33333333,13.27380952,13.27380952,-0.06944444417,0.5357142839,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.075,-0.08,
2002-03-19,ED4,2,15,15,13.60119047,13.60119047,-0.06944444417,0.5357142839,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.075,-0.09,
2002-03-19,ED5,3,12.08333333,12.08333333,13.78968254,13.78968254,-0.06944444417,0.5357142839,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.075,-0.0725,
2002-03-19,ED6,4,14.58333333,14.58333333,13.83928571,13.83928571,-0.06944444417,0.5357142839,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.075,-0.0875,
2002-03-19,ED7,5,13.33333333,13.33333333,13.75,13.75,-0.06944444417,0.5357142839,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.075,-0.08,
2002-03-19,ED8,6,13.75,13.75,13.5218254,13.5218254,-0.06944444417,0.5357142839,12.80753968,-0.06944444417,0.5357142839,12.80753968,-0.075,-0.0825,
2002-05-07,FF2,-1,-3.125,-3.125,,,,,,,,,-0.03,0.005,
2002-05-07,ED2,0,12.5,12.5,15.27777778,14.28917169,-1.029265873,5.468749999,15.27777778,-1.285206529,7.459218118,14.28917169,-0.03,-0.03,2026-05-25T14:38:33+00:00
2002-05-07,ED3,1,21.875,21.875,19.7172619,20.46318328,-1.029265873,5.468749999,15.27777778,-1.285206529,7.459218118,14.28917169,-0.03,-0.0525,2026-05-25T14:38:33+00:00
2002-05-07,ED4,2,27.08333333,27.08333333,22.09821429,24.06678182,-1.029265873,5.468749999,15.27777778,-1.285206529,7.459218118,14.28917169,-0.03,-0.065,2026-05-25T14:38:33+00:00
2002-05-07,ED5,3,19.79166667,23.76501198,22.42063492,25.09996729,-1.029265873,5.468749999,15.27777778,-1.285206529,7.459218118,14.28917169,-0.03,-0.0475,2026-05-25T14:38:33+00:00
2002-05-07,ED6,4,18.75,22.1877048,20.68452381,23.56273971,-1.029265873,5.468749999,15.27777778,-1.285206529,7.459218118,14.28917169,-0.03,-0.045,2026-05-25T14:38:33+00:00
2002-05-07,ED7,5,14.58333333,17.81977534,16.88988095,19.45509907,-1.029265873,5.468749999,15.27777778,-1.285206529,7.459218118,14.28917169,-0.03,-0.035,2026-05-25T14:38:33+00:00
2002-05-07,ED8,6,13.54166667,14.48316278,11.03670635,12.77704537,-1.029265873,5.468749999,15.27777778,-1.285206529,7.459218118,14.28917169,-0.03,-0.0325,2026-05-25T14:38:33+00:00
2002-08-13,FF2,-1,-4.166666667,-4.166666667,,,,,,,,,-0.075,0.03,
2002-08-13,ED2,0,12.5,12.5,14.78174603,14.78174603,-2.043650794,11.78571429,14.78174603,-2.043650794,11.78571429,14.78174603,-0.075,-0.075,
2002-08-13,ED3,1,25.83333333,25.83333333,24.52380952,24.52380952,-2.043650794,11.78571429,14.78174603,-2.043650794,11.78571429,14.78174603,-0.075,-0.155,
2002-08-13,ED4,2,34.16666667,34.16666667,30.17857143,30.17857143,-2.043650794,11.78571429,14.78174603,-2.043650794,11.78571429,14.78174603,-0.075,-0.205,
2002-08-13,ED5,3,31.66666667,31.66666667,31.74603175,31.74603175,-2.043650794,11.78571429,14.78174603,-2.043650794,11.78571429,14.78174603,-0.075,-0.19,
2002-08-13,ED6,4,26.66666667,26.66666667,29.22619048,29.22619048,-2.043650794,11.78571429,14.78174603,-2.043650794,11.78571429,14.78174603,-0.075,-0.16,
2002-08-13,ED7,5,19.16666667,19.16666667,22.61904762,22.61904762,-2.043650794,11.78571429,14.78174603,-2.043650794,11.78571429,14.78174603,-0.075,-0.115,
2002-08-13,ED8,6,15,15,11.92460318,11.92460318,-2.043650794,11.78571429,14.78174603,-2.043650794,11.78571429,14.78174603,-0.075,-0.09,
2002-11-06,FF2,-1,28.125,28.125,,,,,,,,,-0.06,-0.1325,
2002-11-06,ED2,0,12.5,12.5,12.5,12.5,0.07440476179,0.8928571432,12.5,0.07440476179,0.8928571432,12.5,-0.06,-0.06,
2002-11-06,ED3,1,13.54166667,13.54166667,13.46726191,13.46726191,0.07440476179,0.8928571432,12.5,0.07440476179,0.8928571432,12.5,-0.06,-0.065,
2002-11-06,ED4,2,13.54166667,13.54166667,14.58333334,14.58333334,0.07440476179,0.8928571432,12.5,0.07440476179,0.8928571432,12.5,-0.06,-0.065,
2002-11-06,ED5,3,17.1875,17.1875,15.84821429,15.84821429,0.07440476179,0.8928571432,12.5,0.07440476179,0.8928571432,12.5,-0.06,-0.0825,
2002-11-06,ED6,4,18.75,18.75,17.26190476,17.26190476,0.07440476179,0.8928571432,12.5,0.07440476179,0.8928571432,12.5,-0.06,-0.09,
2002-11-06,ED7,5,15.625,15.625,18.82440476,18.82440476,0.07440476179,0.8928571432,12.5,0.07440476179,0.8928571432,12.5,-0.06,-0.075,
2002-11-06,ED8,6,21.875,21.875,20.53571428,20.53571428,0.07440476179,0.8928571432,12.5,0.07440476179,0.8928571432,12.5,-0.06,-0.105,
2003-01-29,FF2,-1,2.34375,2.34375,,,,,,,,,0.04,0.005,
2003-01-29,ED2,0,12.5,12.5,13.95089286,13.95089286,-0.1116071429,1.116071429,13.95089286,-0.1116071429,1.116071429,13.95089286,0.04,0.04,
2003-01-29,ED3,1,17.1875,17.1875,14.95535714,14.95535714,-0.1116071429,1.116071429,13.95089286,-0.1116071429,1.116071429,13.95089286,0.04,0.055,
2003-01-29,ED4,2,15.625,15.625,15.73660714,15.73660714,-0.1116071429,1.116071429,13.95089286,-0.1116071429,1.116071429,13.95089286,0.04,0.05,
2003-01-29,ED5,3,17.1875,17.1875,16.29464286,16.29464286,-0.1116071429,1.116071429,13.95089286,-0.1116071429,1.116071429,13.95089286,0.04,0.055,
2003-01-29,ED6,4,14.0625,14.0625,16.62946429,16.62946429,-0.1116071429,1.116071429,13.95089286,-0.1116071429,1.116071429,13.95089286,0.04,0.045,
2003-01-29,ED7,5,17.1875,17.1875,16.74107143,16.74107143,-0.1116071429,1.116071429,13.95089286,-0.1116071429,1.116071429,13.95089286,0.04,0.055,
2003-01-29,ED8,6,17.1875,17.1875,16.62946429,16.62946429,-0.1116071429,1.116071429,13.95089286,-0.1116071429,1.116071429,13.95089286,0.04,0.055,
2003-05-06,FF2,-1,-2.419354839,-2.419354839,,,,,,,,,-0.0775,0.015,
2003-05-06,ED2,0,12.5,12.5,12.99923195,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.0775,-0.0775,
2003-05-06,ED3,1,17.74193548,17.74193548,18.0875576,18.0875576,-0.7872503836,5.875576035,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.0775,-0.11,
2003-05-06,ED4,2,23.38709677,23.38709677,21.60138249,21.60138249,-0.7872503836,5.875576035,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.0775,-0.145,
2003-05-06,ED5,3,24.19354839,24.19354839,23.5407066,23.5407066,-0.7872503836,5.875576035,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.0775,-0.15,
2003-05-06,ED6,4,22.17741935,22.17741935,23.90552995,23.90552995,-0.7872503836,5.875576035,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.0775,-0.1375,
2003-05-06,ED7,5,21.77419355,21.77419355,22.69585254,22.69585254,-0.7872503836,5.875576035,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.0775,-0.135,
2003-05-06,ED8,6,20.96774194,20.96774194,19.91167435,19.91167435,-0.7872503836,5.875576035,12.99923195,-0.7872503836,5.875576035,12.99923195,-0.0775,-0.13,
2003-06-25,FF2,-1,14.40217391,14.40217391,,,,,,,,,0.115,0.125,
2003-06-25,ED2,0,12.5,12.5,13.4057971,13.4057971,-0.4205486542,0.7181677022,13.4057971,-0.4205486542,0.7181677022,13.4057971,0.115,0.115,
2003-06-25,ED3,1,14.67391304,14.67391304,13.70341615,13.70341615,-0.4205486542,0.7181677022,13.4057971,-0.4205486542,0.7181677022,13.4057971,0.115,0.135,
2003-06-25,ED4,2,14.13043478,14.13043478,13.15993789,13.15993789,-0.4205486542,0.7181677022,13.4057971,-0.4205486542,0.7181677022,13.4057971,0.115,0.13,
2003-06-25,ED5,3,11.41304348,11.41304348,11.77536232,11.77536232,-0.4205486542,0.7181677022,13.4057971,-0.4205486542,0.7181677022,13.4057971,0.115,0.105,
2003-06-25,ED6,4,8.695652174,8.695652174,9.549689441,9.549689441,-0.4205486542,0.7181677022,13.4057971,-0.4205486542,0.7181677022,13.4057971,0.115,0.08,
2003-06-25,ED7,5,5.97826087,5.97826087,6.482919255,6.482919255,-0.4205486542,0.7181677022,13.4057971,-0.4205486542,0.7181677022,13.4057971,0.115,0.055,
2003-06-25,ED8,6,3.260869565,3.260869565,2.57505176,2.57505176,-0.4205486542,0.7181677022,13.4057971,-0.4205486542,0.7181677022,13.4057971,0.115,0.03,
2003-08-12,FF2,-1,-2.083333333,-2.083333333,,,,,,,,,-0.015,0,
2003-08-12,ED2,0,12.5,12.5,14.68253968,14.68253968,-3.447420635,29.6875,14.68253968,-3.447420635,29.6875,14.68253968,-0.015,-0.015,
2003-08-12,ED3,1,41.66666667,41.66666667,40.92261905,40.92261905,-3.447420635,29.6875,14.68253968,-3.447420635,29.6875,14.68253968,-0.015,-0.05,
2003-08-12,ED4,2,66.66666667,66.66666667,60.26785714,60.26785714,-3.447420635,29.6875,14.68253968,-3.447420635,29.6875,14.68253968,-0.015,-0.08,
2003-08-12,ED5,3,68.75,68.75,72.71825397,72.71825397,-3.447420635,29.6875,14.68253968,-3.447420635,29.6875,14.68253968,-0.015,-0.0825,
2003-08-12,ED6,4,77.08333333,77.08333333,78.27380952,78.27380952,-3.447420635,29.6875,14.68253968,-3.447420635,29.6875,14.68253968,-0.015,-0.0925,
2003-08-12,ED7,5,75,75,76.93452381,76.93452381,-3.447420635,29.6875,14.68253968,-3.447420635,29.6875,14.68253968,-0.015,-0.09,
2003-08-12,ED8,6,70.83333333,70.83333333,68.70039682,68.70039682,-3.447420635,29.6875,14.68253968,-3.447420635,29.6875,14.68253968,-0.015,-0.085,
2003-10-28,FF2,-1,0.3676470588,0.3676470588,,,,,,,,,-0.085,0,
2003-10-28,ED2,0,12.5,12.5,13.28781513,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.085,-0.085,
2003-10-28,ED3,1,17.64705882,17.64705882,16.33403361,16.33403361,-0.3413865543,3.38760504,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.085,-0.12,
2003-10-28,ED4,2,18.38235294,18.38235294,18.69747899,18.69747899,-0.3413865543,3.38760504,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.085,-0.125,
2003-10-28,ED5,3,20.58823529,20.58823529,20.37815126,20.37815126,-0.3413865543,3.38760504,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.085,-0.14,
2003-10-28,ED6,4,21.32352941,21.32352941,21.37605042,21.37605042,-0.3413865543,3.38760504,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.085,-0.145,
2003-10-28,ED7,5,20.58823529,20.58823529,21.69117647,21.69117647,-0.3413865543,3.38760504,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.085,-0.14,
2003-10-28,ED8,6,22.05882353,22.05882353,21.32352941,21.32352941,-0.3413865543,3.38760504,13.28781513,-0.3413865543,3.38760504,13.28781513,-0.085,-0.15,
2004-01-28,FF2,-1,0,0,,,,,,,,,0.11,0,
2004-01-28,ED2,0,12.5,12.5,13.2913961,13.2913961,-0.9943181817,8.522727272,13.2913961,-0.9943181817,8.522727272,13.2913961,0.11,0.11,
2004-01-28,ED3,1,21.30681818,21.30681818,20.81980519,20.81980519,-0.9943181817,8.522727272,13.2913961,-0.9943181817,8.522727272,13.2913961,0.11,0.1875,
2004-01-28,ED4,2,27.84090909,27.84090909,26.35957792,26.35957792,-0.9943181817,8.522727272,13.2913961,-0.9943181817,8.522727272,13.2913961,0.11,0.245,
2004-01-28,ED5,3,29.54545455,29.54545455,29.91071429,29.91071429,-0.9943181817,8.522727272,13.2913961,-0.9943181817,8.522727272,13.2913961,0.11,0.26,
2004-01-28,ED6,4,30.68181818,30.68181818,31.47321429,31.47321429,-0.9943181817,8.522727272,13.2913961,-0.9943181817,8.522727272,13.2913961,0.11,0.27,
2004-01-28,ED7,5,30.11363636,30.11363636,31.04707792,31.04707792,-0.9943181817,8.522727272,13.2913961,-0.9943181817,8.522727272,13.2913961,0.11,0.265,
2004-01-28,ED8,6,29.54545455,29.54545455,28.6323052,28.6323052,-0.9943181817,8.522727272,13.2913961,-0.9943181817,8.522727272,13.2913961,0.11,0.26,
2004-03-16,FF2,-1,-0,-0,,,,,,,,,-0.055,0,
2004-03-16,ED2,0,12.5,12.5,13.54166667,12.64045176,-0.615530303,5.78327922,13.54166667,-0.615530303,6.684494133,12.64045176,-0.055,-0.055,2026-05-25T14:38:43+00:00
2004-03-16,ED3,1,19.31818182,19.31818182,18.70941559,18.70941558,-0.615530303,5.78327922,13.54166667,-0.615530303,6.684494133,12.64045176,-0.055,-0.085,2026-05-25T14:38:43+00:00
2004-03-16,ED4,2,22.72727273,22.72727273,22.6461039,23.54731881,-0.615530303,5.78327922,13.54166667,-0.615530303,6.684494133,12.64045176,-0.055,-0.1,2026-05-25T14:38:43+00:00
2004-03-16,ED5,3,27.27272727,27.27272727,25.3517316,27.15416143,-0.615530303,5.78327922,13.54166667,-0.615530303,6.684494133,12.64045176,-0.055,-0.12,2026-05-25T14:38:43+00:00
2004-03-16,ED6,4,30.11363636,30.11363636,26.8262987,29.52994344,-0.615530303,5.78327922,13.54166667,-0.615530303,6.684494133,12.64045176,-0.055,-0.1325,2026-05-25T14:38:43+00:00
2004-03-16,ED7,5,17.61363636,30.23064514,27.06980519,30.67466484,-0.615530303,5.78327922,13.54166667,-0.615530303,6.684494133,12.64045176,-0.055,-0.0775,2026-05-25T14:38:43+00:00
2004-03-16,ED8,6,30.68181818,30.68181818,26.08225108,30.58832564,-0.615530303,5.78327922,13.54166667,-0.615530303,6.684494133,12.64045176,-0.055,-0.135,2026-05-25T14:38:43+00:00
2004-06-30,FF2,-1,3.125,3.125,,,,,,,,,-0.03,-0.01,
2004-06-30,ED2,0,12.5,12.5,12.25198413,12.25198413,0.09920634896,-1.339285713,12.25198413,0.09920634896,-1.339285713,12.25198413,-0.03,-0.03,
2004-06-30,ED3,1,10.41666667,10.41666667,11.01190476,11.01190476,0.09920634896,-1.339285713,12.25198413,0.09920634896,-1.339285713,12.25198413,-0.03,-0.025,
2004-06-30,ED4,2,10.41666667,10.41666667,9.970238098,9.970238098,0.09920634896,-1.339285713,12.25198413,0.09920634896,-1.339285713,12.25198413,-0.03,-0.025,
2004-06-30,ED5,3,8.333333333,8.333333333,9.126984129,9.126984129,0.09920634896,-1.339285713,12.25198413,0.09920634896,-1.339285713,12.25198413,-0.03,-0.02,
2004-06-30,ED6,4,10.41666667,10.41666667,8.482142859,8.482142859,0.09920634896,-1.339285713,12.25198413,0.09920634896,-1.339285713,12.25198413,-0.03,-0.025,
2004-06-30,ED7,5,6.25,6.25,8.035714287,8.035714287,0.09920634896,-1.339285713,12.25198413,0.09920634896,-1.339285713,12.25198413,-0.03,-0.015,
2004-06-30,ED8,6,8.333333333,8.333333333,7.787698412,7.787698412,0.09920634896,-1.339285713,12.25198413,0.09920634896,-1.339285713,12.25198413,-0.03,-0.02,
2004-08-10,FF2,-1,4.166666667,4.166666667,,,,,,,,,0.045,0.015,
2004-08-10,ED2,0,12.5,12.5,12.83068783,12.83068783,-0.08267195774,0.6448412704,12.83068783,-0.08267195774,0.6448412704,12.83068783,0.045,0.045,
2004-08-10,ED3,1,13.88888889,13.88888889,13.39285714,13.39285714,-0.08267195774,0.6448412704,12.83068783,-0.08267195774,0.6448412704,12.83068783,0.045,0.05,
2004-08-10,ED4,2,13.88888889,13.88888889,13.78968254,13.78968254,-0.08267195774,0.6448412704,12.83068783,-0.08267195774,0.6448412704,12.83068783,0.045,0.05,
